Sample name,Microbial sample,Group,Reactor type,Reactor volume,Height/diameter,Feeding strategy,Substrate,Pretreat,Co-digest,Substrate1,Sub_weight1,Substrate2,Sub_weight2,BMP,Startup time,Microaeration,T,OLR,HRT,Q,tCOD.inf,sCOD.inf,sCOD/tCOD.inf,tCOD.eff,sCOD.eff,VSS,VFA.inf,VFA.eff,FA,SRT,GAC amend,GAC config,GAC amount,Specific surface area,V GAC/V total,Hydrolysis efficiency,Acidogenesis efficiency,Methanogenesis efficiency,SMA-acetate,SMA-hydrogen
LZ_06,LZ06_ave,LZ,UASB,1,5.833333333,Continuous,Blackwater,No,No,Blackwater,1,None,0,,30,,35,2.25,2,0.5,4.6,2.3,0.5,0.8,0.5,9.1,0.4,0.01,,82,WithGAC,settled,20,637.5,0.03,32.93913043,,55.6,0.035,0.423
LZ_07,LZ10,LZ,UASB,1,5.833333333,Continuous,Blackwater,No,No,Blackwater,1,None,0,,30,,35,5.11,1,1,5.1,1.6,0.31372549,0.9,0.5,14.18,0.4,0.08,1,,NoGAC,NoGAC,0,0,0,39.53428571,,48.7,0.08,0.386
LZ_08,LZ11_ave,LZ,UASB,1,5.833333333,Continuous,Blackwater,No,No,Blackwater,1,None,0,,30,,35,5.11,1,1,5.1,2.3,0.450980392,0.8,0.4,11,0.4,0.02,,,WithGAC,settled,20,637.5,0.03,30.31785714,,53.9,0.044,0.443
LZ_09,LZ13,LZ,UASB,1,5.833333333,Continuous,Blackwater,No,No,Blackwater,1,None,0,,30,,35,9.26,0.5,2,4.3,2.3,0.534883721,0.9,0.4,17.35,0.4,0.1,,,NoGAC,NoGAC,0,0,0,26.69,,56.6,0.216,0.436
LZ_10,LZ14_ave,LZ,UASB,1,5.833333333,Continuous,Blackwater,No,No,Blackwater,1,None,0,,30,,35,9.26,0.5,2,4.3,2.3,0.534883721,0.8,0.3,12.45,0.4,0.04,,,WithGAC,settled,20,637.5,0.03,32.655,,61.7,0.118,0.387
LZ_11,LZ16,LZ,UASB,1,5.833333333,Continuous,Blackwater,No,No,Blackwater,1,None,0,,30,,35,13.64,0.33,3.03030303,4.3,2.3,0.534883721,0.9,0.4,22.65,0.4,0.1,,,NoGAC,NoGAC,0,0,0,30.13,,58.2,0.072,0.252
LZ_12,LZ17_ave,LZ,UASB,1,5.833333333,Continuous,Blackwater,No,No,Blackwater,1,None,0,,30,,35,13.64,0.33,3.03030303,4.3,2.3,0.534883721,0.6,0.5,18.93,0.4,0.07,,,WithGAC,settled,20,637.5,0.03,39.86,,60.4,0.079,0.358
QZ_01,QZ01,QZ,Anaerobic sequencing batch reactors,2,1.36,Semi-continuous,Blackwater + kitchen wastes ,No,Yes,Blackwater,,kitchen wastes ,,,20,,55,2.4,16,0.136,34.1,14.02,0.411143695,10.76,5.83,17.32,,2276.9,258.7483232,26.78,NoGAC,NoGAC,0,0,0,64.15260116,,65,,
QZ_02,QZ02,QZ,Anaerobic sequencing batch reactors,2,1.36,Semi-continuous,Blackwater + kitchen wastes ,No,Yes,Blackwater,,kitchen wastes ,,,20,,35,2.4,16,0.136,34.1,14.02,0.411143695,7.34,3.84,17.32,,700,35.93308021,38.04,NoGAC,NoGAC,0,0,0,79.18236994,,78.1,,
QZ_03,QZ03,QZ,Anaerobic sequencing batch reactors,2,1.36,Semi-continuous,Blackwater + kitchen wastes ,No,Yes,Blackwater,,kitchen wastes ,,,20,,55,3.1,10,0.2,33.1,19.2,0.580060423,16.38,10.63,18.86,,5714.5,258.7483232,15.79,NoGAC,NoGAC,0,0,0,0,,12.9,,
QZ_04,QZ04,QZ,Anaerobic sequencing batch reactors,2,1.36,Semi-continuous,Blackwater + kitchen wastes ,No,Yes,Blackwater,,kitchen wastes ,,,20,,35,3.1,10,0.2,31.2,16.17,0.518269231,6.16,2.95,17.44,,628.3,35.93308021,41.68,NoGAC,NoGAC,0,0,0,87.02398844,,83.2,,
QZ_05,QZ05,QZ,Anaerobic sequencing batch reactors,2,1.36,Semi-continuous,Blackwater + kitchen wastes ,No,Yes,Blackwater,,kitchen wastes ,,,20,,35,4.8,7,0.268,33,15.43,0.467575758,9.44,3.57,18.35,,743,35.93308021,18.54,NoGAC,NoGAC,0,0,0,88.14421965,,81.6,,
QZ_06,QZ06,QZ,Anaerobic sequencing batch reactors,2,1.36,Semi-continuous,Blackwater + kitchen wastes ,No,Yes,Blackwater,,kitchen wastes ,,,20,,55,1.7,20,0.1,32.1,13.97,0.435202492,9.25,5.92,19.1,,990.4,258.7483232,38.65,NoGAC,NoGAC,0,0,0,74.04797688,,71.7,,
QZ_07,QZ07,QZ,Anaerobic sequencing batch reactors,2,1.36,Semi-continuous,Blackwater + kitchen wastes ,No,Yes,Blackwater,,kitchen wastes ,,,20,,55,1.7,20,0.1,32.1,13.97,0.435202492,9.25,5.92,19.1,,990.4,258.7483232,38.65,NoGAC,NoGAC,0,0,0,74.04797688,,71.7,,
QZ_08,QZ08,QZ,Anaerobic sequencing batch reactors,2,1.36,Semi-continuous,Blackwater + kitchen wastes ,No,Yes,Blackwater,,kitchen wastes ,,,20,,35,1.7,20,0.1,32.1,13.97,0.435202492,9.58,5.46,19.1,,1049.3,35.93308021,36.32,NoGAC,NoGAC,0,0,0,74.04797688,,71.2,,
QZ_09,QZ09,QZ,Anaerobic sequencing batch reactors,2,1.36,Semi-continuous,Blackwater + kitchen wastes ,No,Yes,Blackwater,,kitchen wastes ,,,20,,35,1.7,20,0.1,32.1,13.97,0.435202492,9.58,5.46,19.1,,1049.3,35.93308021,36.32,NoGAC,NoGAC,0,0,0,74.04797688,,71.2,,
